"1769237006838706,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 -4 -15 -5 -14 -5 -14 -5 -14 -6 -14 -6 -13 -7 -13 -7 -13 -7 -13 -8 -13 -7 -1 -8 -11 -8 -11 -7 -11 -7 -10 -7 -11 -6 0 0 -11 -7 -11 -7 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -5 -11 -5 -12 -5 -12 -5 -12 -5 -12 -4 -12 -4 -12 -4 -12 -4 -13 -4 -12 -4 -12 -4 -13 -4 -12 -3 -13 -3 -13 -3 -13 -3 -13 -3 -13 -2 0 0 0 0 0 0 0 0 0 0]"
"1769237006843134,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 8 12 8 13 7 13 6 14 6 13 5 14 5 14 4 14 4 13 4 14 4 14 3 14 3 13 3 14 2 14 3 14 2 13 2 12 2 13 2 13 2 12 2 12 2 12 3 12 3 12 3 12 0 0 3 12 3 12 3 12 3 11 4 11 3 11 4 11 4 11 4 10 4 11 5 11 5 11 5 11 5 11 5 10 6 11 6 10 6 10 6 10 6 10 6 10 6 10 6 10 7 10 7 10 7 10 0 0 0 0 0 0 0 0 0 0]"
"1769237006849515,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -16 -1 -16 0 -17 0 -17 1 -16 2 -16 2 -16 2 -16 3 -16 3 -16 3 -15 3 -15 4 -15 4 -14 4 -14 4 -14 4 -14 4 -14 4 -14 4 -14 4 -13 3 -13 4 -13 4 -13 3 -13 3 -13 0 0 3 -13 3 -13 1 -13 2 -13 2 -13 2 -13 1 -13 1 -13 1 -13 1 -13 1 -13 0 -13 0 -13 0 -13 -1 -13 -1 -13 -1 -14 -1 -14 -1 -13 -1 -13 -1 -14 -1 -13 -1 -14 -2 -14 -2 -14 -2 -14 0 0 0 0 0 0 0 0 0 0]"
"1769237006853755,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 4 15 3 15 3 16 2 15 2 16 2 15 1 16 1 15 0 15 0 16 0 15 0 15 -1 15 0 14 -1 15 -1 15 -1 14 -2 14 -1 14 -1 14 -1 13 -1 13 -1 13 -1 13 -1 13 0 13 0 0 0 12 0 13 0 12 0 12 1 12 1 12 1 13 1 12 2 11 2 12 2 12 2 12 2 12 2 12 3 12 3 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 12 5 12 5 12 0 0 0 0 0 0 0 0 0 0]"
"1769237006860146,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 -7 -14 -8 -13 -8 -13 -9 -13 -9 -12 -10 -12 -9 -12 -10 -11 -10 -11 -11 -11 -10 -11 -10 -10 -10 -10 -10 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -9 -10 -9 -10 -9 -10 -9 -9 -10 -9 -9 -9 -9 -9 0 0 -9 -9 -9 -8 -10 -8 -9 -8 -10 -8 -9 -8 -10 -8 -10 -8 -10 -7 -10 -7 -10 -7 -11 -7 -11 -7 -11 -7 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -12 -6 -12 -6 -12 -6 -12 -6 -12 -6 -12 -5 0 0 0 0 0 0 0 0 0 0]"
"1769237006864393,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 2 16 1 16 0 16 0 16 0 15 -1 16 -1 16 -1 16 -2 15 -2 16 -2 15 -3 15 -3 15 -3 14 -3 14 -3 14 -4 14 -4 14 -3 14 -3 14 -3 14 -3 14 -3 13 -3 13 -3 13 -2 13 0 0 -2 13 -2 13 -2 13 -1 13 -1 13 -1 12 -1 12 0 12 0 12 0 12 1 12 0 13 1 13 1 13 1 12 2 13 2 12 2 13 2 13 2 13 2 13 2 13 3 13 3 13 3 13 3 13 0 0 0 0 0 0 0 0 0 0]"
"1769237006868644,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -15 -1 -15 0 -15 0 -15 1 -15 1 -15 2 -15 2 -15 2 -15 3 -14 3 -15 3 -14 4 -14 4 -14 3 -14 3 -13 4 -13 4 -13 4 -13 3 -13 4 -13 3 -12 4 -12 3 -13 3 -12 3 -12 0 0 2 -12 2 -12 2 -12 2 -12 2 -12 1 -12 1 -12 1 -12 1 -12 1 -12 1 -12 0 -12 0 -12 0 -12 0 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -12 -2 -13 -2 -13 -2 -13 0 0 0 0 0 0 0 0 0 0]"
"1769237006874999,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 14 -3 14 -3 14 -2 14 -2 14 -1 14 -1 14 0 14 0 14 0 14 1 14 1 14 1 14 1 13 1 13 2 13 1 13 2 13 2 13 2 13 2 12 2 12 2 12 2 12 1 12 1 12 1 0 0 11 0 12 0 11 0 12 0 12 0 11 0 11 -1 11 -1 11 -1 11 -1 11 -1 12 -2 12 -1 11 -2 11 -2 11 -3 12 -3 12 -3 11 -3 11 -3 11 -3 11 -3 11 -3 11 -4 12 -4 11 -4 0 0 0 0 0 0 0 0 0 0]"
"1769237006879247,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 5 -14 6 -14 6 -14 7 -14 7 -13 8 -13 8 -13 8 -12 9 -12 9 -12 8 -12 9 -12 9 -11 9 -11 9 -11 9 -11 9 -10 9 -11 9 -10 8 -10 9 -10 9 -10 9 -10 8 -10 8 -10 8 -10 0 0 7 -10 7 -10 7 -10 7 -10 7 -10 7 -10 6 -10 6 -11 6 -11 6 -11 5 -11 5 -11 5 -11 5 -12 5 -12 5 -12 4 -12 4 -12 4 -12 4 -12 4 -12 4 -12 4 -13 3 -13 4 -13 3 -13 0 0 0 0 0 0 0 0 0 0]"
"1769237006885605,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 14 -2 15 -2 15 -1 15 -1 15 0 14 0 14 1 14 1 14 1 14 2 14 2 14 3 14 3 13 3 13 3 13 3 12 3 13 3 13 3 13 3 12 3 12 2 12 2 12 3 12 2 12 2 0 0 12 1 12 1 12 1 12 1 12 1 12 1 12 0 12 0 12 0 12 0 12 0 11 0 12 0 12 -1 12 -2 12 -2 12 -2 12 -2 12 -2 12 -3 12 -3 12 -2 13 -2 12 -3 12 -3 12 -3 0 0 0 0 0 0 0 0 0 0]"
"1769237006889832,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 15 2 15 2 14 3 15 4 14 4 15 4 14 5 14 5 14 5 13 6 13 5 13 5 13 6 13 6 13 6 12 6 13 6 12 6 12 6 12 6 12 6 12 6 11 5 11 6 11 5 11 5 0 0 11 4 11 4 12 4 11 4 12 4 11 4 11 3 12 3 12 3 11 2 12 2 12 3 12 2 13 2 12 1 13 1 12 1 13 0 13 1 12 0 13 0 12 1 13 0 13 0 13 0 13 -1 0 0 0 0 0 0 0 0 0 0]"
"1769237006896178,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -16 -4 -15 -4 -16 -3 -16 -3 -16 -3 -16 -2 -16 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 0 -15 0 -15 0 -16 0 -15 1 -14 0 -14 0 -15 0 -15 0 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 0 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -2 -13 -2 -13 -2 -13 -2 -13 -3 -13 -3 -13 -3 -13 -3 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -5 -13 -5 -13 -5 -13 -5 -13 -5 -13 -6 -13 -6 -13 0 0 0 0 0 0 0 0 0 0]"
"1769237006900408,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 14 -2 14 -3 14 -3 14 -3 13 -4 13 -4 13 -5 13 -5 13 -6 13 -6 13 -6 12 -6 12 -6 12 -6 12 -6 12 -6 12 -6 12 -6 11 -6 11 -6 11 -6 11 -6 11 -5 11 -5 11 -5 11 0 0 -5 10 -4 11 -4 11 -4 11 -4 11 -3 11 -3 11 -3 11 -3 11 -3 11 -3 11 -2 11 -2 11 -2 12 -2 11 -2 12 -1 11 -1 12 -1 12 -1 12 -1 12 0 12 -1 11 0 12 0 12 0 12 0 0 0 0 0 0 0 0 0 0]"
"1769237006906756,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -13 10 -12 11 -12 11 -11 12 -12 12 -11 12 -11 13 -10 13 -9 13 -9 13 -10 13 -9 13 -9 13 -8 13 -8 12 -8 12 -8 13 -8 12 -8 12 -7 12 -7 12 -8 12 -8 12 -8 11 -7 11 -8 0 0 11 -8 10 -8 10 -8 10 -8 10 -8 10 -8 10 -8 10 -9 9 -9 10 -10 9 -10 9 -10 9 -10 9 -10 9 -11 8 -10 8 -11 8 -11 9 -11 8 -11 8 -11 8 -11 8 -12 8 -12 7 -12 7 -12 0 0 0 0 0 0 0 0 0 0]"
"1769237006911028,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 14 -3 14 -4 14 -4 14 -4 13 -5 13 -5 13 -6 13 -6 13 -6 13 -6 13 -6 12 -6 12 -6 12 -7 12 -7 11 -8 11 -7 11 -7 11 -7 11 -7 11 -7 10 -7 11 -6 10 -6 11 -6 11 0 0 -6 10 -5 10 -5 11 -5 10 -5 10 -5 10 -5 10 -4 10 -5 10 -4 10 -4 11 -4 11 -4 12 -3 11 -4 11 -4 11 -3 11 -3 11 -3 12 -3 11 -3 12 -3 12 -2 11 -2 11 -2 12 -2 12 0 0 0 0 0 0 0 0 0 0]"
"1769237006915321,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 1 -15 2 -15 2 -15 2 -15 3 -14 4 -15 4 -14 4 -14 4 -14 5 -14 4 -14 5 -14 5 -13 5 -13 5 -13 5 -13 6 -13 5 -13 5 -12 6 -12 5 -12 5 -12 5 -12 5 -12 4 -11 4 -12 0 0 4 -11 4 -11 4 -11 3 -11 3 -12 3 -11 2 -11 3 -12 3 -11 2 -12 2 -12 2 -12 1 -11 2 -12 1 -12 1 -12 1 -12 1 -13 1 -12 1 -13 1 -13 0 -12 0 -12 0 -12 0 -13 0 -13 0 0 0 0 0 0 0 0 0 0]"
"1769237006921777,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 -16 -4 -16 -4 -16 -3 -16 -2 -16 -2 -17 -2 -16 -1 -16 -1 -16 -1 -16 0 -16 -1 -16 0 -15 0 -15 0 -16 0 -15 1 -15 0 -14 1 -15 1 -15 1 -14 1 -14 0 -14 0 -14 0 -13 0 -14 0 0 0 -13 -1 -13 -1 -13 -1 -13 -1 -13 -2 -13 -2 -13 -2 -13 -2 -13 -3 -12 -3 -12 -3 -12 -4 -13 -4 -13 -4 -13 -4 -12 -5 -13 -5 -13 -5 -13 -5 -13 -5 -13 -5 -12 -6 -12 -6 -12 -6 -12 -6 -12 0 0 0 0 0 0 0 0 0 0]"
"1769237006926078,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 15 -5 14 -5 14 -6 14 -6 14 -7 14 -7 13 -8 13 -7 12 -8 12 -8 13 -8 12 -8 12 -8 11 -9 11 -8 11 -9 11 -9 11 -9 11 -9 10 -8 10 -8 10 -8 10 -8 10 -7 10 -7 10 0 0 -7 10 -6 9 -6 10 -6 10 -6 10 -6 10 -6 10 -6 10 -6 10 -5 11 -5 11 -5 11 -4 11 -4 11 -4 11 -4 12 -4 11 -4 11 -3 12 -4 11 -3 12 -3 12 -3 12 -3 12 -2 12 -2 12 0 0 0 0 0 0 0 0 0 0]"
"1769237006932529,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 4 13 3 14 3 14 2 14 2 14 2 15 1 14 1 14 0 14 0 14 0 14 0 14 0 13 -1 14 -1 14 -1 13 -1 13 -1 12 -1 13 -1 13 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 0 0 0 11 0 11 0 11 0 11 1 11 1 11 1 11 1 11 2 10 2 11 2 10 2 11 2 11 3 11 2 11 3 11 4 10 4 11 4 11 4 11 4 10 5 11 4 11 5 10 5 11 5 11 0 0 0 0 0 0 0 0 0 0]"
"1769237006936901,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -2 14 -1 14 -1 13 0 14 0 13 1 14 1 13 1 13 2 13 2 13 2 12 2 13 3 12 3 12 3 12 3 11 3 12 3 11 3 11 3 11 3 11 3 11 2 11 2 11 2 11 2 0 0 10 1 10 1 10 1 10 1 10 1 10 1 10 0 10 0 10 0 10 0 10 -1 10 0 10 -1 10 -1 11 -2 10 -2 11 -2 10 -2 11 -2 10 -3 11 -3 10 -2 11 -3 11 -3 11 -3 11 -3 0 0 0 0 0 0 0 0 0 0]"
"1769237006941367,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 14 -7 13 -7 13 -8 13 -8 13 -8 12 -9 12 -9 12 -9 12 -9 11 -9 11 -9 11 -10 10 -10 10 -9 10 -9 9 -10 10 -10 9 -10 9 -9 9 -9 9 -9 9 -9 9 -9 9 -8 9 -8 9 0 0 -8 9 -7 9 -7 9 -7 9 -7 9 -7 9 -6 9 -6 9 -6 9 -6 10 -5 9 -5 10 -5 10 -5 10 -5 10 -5 11 -5 10 -5 11 -4 11 -4 11 -4 11 -4 11 -4 11 -3 12 -3 12 -3 12 0 0 0 0 0 0 0 0 0 0]"
"1769237006947724,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 3 -15 2 -15 2 -15 1 -15 1 -15 1 -15 0 -14 0 -14 -1 -15 -1 -14 -2 -14 -1 -13 -2 -14 -2 -14 -2 -13 -2 -13 -2 -13 -2 -13 -2 -12 -2 -12 -2 -12 -2 -12 -2 -12 -2 -11 -2 -12 -1 0 0 -11 0 -11 0 -11 0 -11 0 -11 0 -11 0 -11 1 -11 1 -10 2 -11 1 -11 2 -11 2 -11 2 -11 2 -11 2 -11 3 -11 3 -11 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 5 0 0 0 0 0 0 0 0 0 0]"
"1769237006954166,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 -14 -8 -15 -7 -15 -7 -16 -7 -16 -7 -16 -6 -16 -6 -16 -5 -15 -5 -16 -4 -16 -4 -15 -4 -15 -4 -15 -3 -16 -3 -15 -3 -14 -3 -14 -3 -14 -3 -14 -3 -14 -3 -14 -3 -13 -3 -13 -4 -13 -4 -12 0 0 -4 -12 -4 -12 -5 -12 -5 -12 -5 -12 -5 -12 -5 -11 -6 -11 -6 -11 -6 -11 -7 -11 -7 -11 -7 -11 -7 -11 -7 -11 -7 -10 -8 -11 -8 -10 -8 -11 -9 -11 -9 -10 -9 -10 -9 -10 -10 -10 -9 -10 -10 -10 0 0 0 0 0 0 0 0 0 0]"
"1769237006964783,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 -16 -4 -15 -3 -16 -2 -15 -2 -16 -1 -16 -1 -16 -1 -16 -1 -16 0 -15 0 -15 0 -14 1 -14 1 -15 1 -15 1 -14 2 -13 1 -14 1 -13 1 -14 1 -14 0 -13 1 -13 1 -13 1 -13 0 -13 0 0 0 -12 0 -13 0 -12 -1 -12 -1 -12 -1 -12 -2 -13 -2 -12 -2 -12 -2 -12 -2 -13 -2 -12 -3 -12 -3 -12 -3 -13 -3 -13 -3 -13 -4 -12 -4 -12 -4 -12 -4 -13 -4 -12 -5 -13 -4 -12 -5 -12 -5 -12 0 0 0 0 0 0 0 0 0 0]"
"1769237006969081,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 6 -22 7 -23 7 -22 8 -22 9 -21 10 -22 10 -20 10 -20 11 -20 11 -19 11 -19 12 -18 12 -18 12 -17 12 -17 12 -17 11 -16 11 -16 11 -16 12 -16 12 -16 11 -16 11 -15 10 -15 11 -15 10 -15 0 0 9 -15 9 -15 9 -16 8 -16 9 -16 8 -16 8 -16 8 -16 7 -16 7 -16 7 -16 6 -16 6 -16 6 -17 6 -17 5 -18 5 -17 5 -18 5 -18 5 -18 5 -18 4 -18 4 -18 4 -18 4 -19 3 -18 0 0 0 0 0 0 0 0 0 0]"
"1769237006975516,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -8 -12 -8 -13 -7 -13 -7 -13 -6 -13 -6 -14 -6 -13 -5 -14 -5 -14 -5 -14 -4 -13 -4 -13 -4 -13 -4 -13 -4 -14 -4 -13 -4 -12 -3 -12 -3 -13 -4 -13 -3 -12 -3 -12 -3 -12 -3 -12 -3 -12 -4 -11 0 0 -4 -11 -4 -11 -4 -11 -4 -11 -5 -11 -5 -11 -5 -11 -5 -11 -5 -11 -5 -10 -6 -11 -6 -11 -6 -11 -6 -10 -6 -11 -7 -10 -7 -10 -7 -10 -7 -10 -7 -11 -7 -11 -7 -10 -7 -11 -8 -10 -8 -10 -8 -10 0 0 0 0 0 0 0 0 0 0]"
"1769237006981950,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 7 12 6 12 5 13 6 14 5 13 5 14 4 14 3 14 3 14 3 14 3 14 3 13 2 13 2 13 2 13 2 13 2 13 1 12 1 13 1 13 2 12 1 12 1 12 1 12 2 12 2 12 0 0 2 11 3 11 3 11 3 12 3 11 3 11 3 11 3 11 3 11 3 11 4 11 4 11 4 11 4 11 5 11 4 11 5 10 5 10 5 11 5 10 5 11 6 10 6 11 6 10 6 11 6 10 0 0 0 0 0 0 0 0 0 0]"
"1769237006988415,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 6 -14 6 -14 5 -15 5 -15 4 -15 4 -15 3 -15 3 -15 3 -15 2 -15 2 -15 2 -15 1 -15 1 -15 1 -14 2 -14 1 -14 0 -14 1 -14 1 -13 0 -13 1 -13 1 -13 1 -13 1 -13 1 0 0 -13 2 -12 2 -12 2 -12 2 -13 2 -12 2 -12 2 -12 3 -12 3 -12 3 -12 4 -12 4 -12 4 -12 4 -12 5 -12 5 -12 5 -12 5 -12 5 -12 5 -12 6 -12 6 -12 5 -12 6 -12 6 -12 6 0 0 0 0 0 0 0 0 0 0]"
"1769237006992704,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 10 -10 11 -9 11 -9 11 -8 12 -8 12 -8 12 -7 12 -7 12 -6 12 -6 12 -6 12 -6 12 -6 12 -5 12 -5 12 -5 12 -5 11 -5 12 -5 12 -5 11 -5 11 -4 11 -5 11 -5 11 -5 11 -5 0 0 10 -5 10 -5 10 -5 10 -5 10 -6 10 -5 10 -6 10 -6 9 -6 9 -7 9 -7 9 -7 9 -7 9 -7 9 -7 9 -8 9 -8 9 -8 9 -8 9 -8 9 -8 8 -8 8 -9 8 -9 8 -9 8 -10 0 0 0 0 0 0 0 0 0 0]"
"1769237006999408,CSI_DATA,STATION,00:00:00:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -10 9 -10 9 -10 8 -10 8 -11 8 -11 8 -11 8 -11 7 -11 7 -12 6 -11 6 -12 6 -11 6 -11 6 -12 5 -11 6 -12 5 -11 5 -11 5 -11 5 -11 5 -10 5 -10 5 -10 5 -10 5 -10 6 0 0 -10 5 -9 5 -9 6 -9 6 -10 6 -9 6 -9 6 -9 6 -8 7 -8 7 -8 7 -8 7 -8 7 -8 8 -8 7 -8 8 -7 8 -8 8 -7 9 -8 8 -7 9 -7 9 -7 8 -7 9 -7 9 -7 9 0 0 0 0 0 0 0 0 0 0]"
